,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,현대위아,주당액면가액(원),"5,000","5,000","5,000",
1,현대위아,(연결)당기순이익(백만원),"65,416","62,320","60,971",
2,현대위아,(별도)당기순이익(백만원),"-10,839","108,944","14,354",
3,현대위아,(연결)주당순이익(원),"2,463","2,346","2,295",
4,현대위아,현금배당금총액(백만원),"18,593","18,593","18,593",
5,현대위아,주식배당금총액(백만원),-,-,-,
6,현대위아,(연결)현금배당성향(%),28.40,29.80,30.50,
7,현대위아,현금배당수익률(%),1.30,0.90,1.50,보통주
8,현대위아,현금배당수익률(%),-,-,-,우선주
9,현대위아,주식배당수익률(%),-,-,-,보통주
10,현대위아,주식배당수익률(%),-,-,-,우선주
11,현대위아,주당 현금배당금(원),700,700,700,보통주
12,현대위아,주당 현금배당금(원),-,-,-,우선주
13,현대위아,주당 주식배당(주),-,-,-,보통주
14,현대위아,주당 주식배당(주),-,-,-,우선주
