,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,혜인,주당액면가액(원),500,500,500,
1,혜인,(연결)당기순이익(백만원),"-2,108","5,451","5,252",
2,혜인,(별도)당기순이익(백만원),-,"5,728","5,423",
3,혜인,(연결)주당순이익(원),-196,507,484,
4,혜인,현금배당금총액(백만원),645,"1,397","1,289",
5,혜인,주식배당금총액(백만원),-,-,-,
6,혜인,(연결)현금배당성향(%),-30.60,25.60,24.60,
7,혜인,현금배당수익률(%),1.00,2.30,2.40,보통주
8,혜인,현금배당수익률(%),-,-,-,우선주
9,혜인,주식배당수익률(%),-,-,-,보통주
10,혜인,주식배당수익률(%),-,-,-,우선주
11,혜인,주당 현금배당금(원),60,130,120,보통주
12,혜인,주당 현금배당금(원),-,-,-,우선주
13,혜인,주당 주식배당(주),-,-,-,보통주
14,혜인,주당 주식배당(주),-,-,-,우선주
