,corp_name,se,thstrm,frmtrm,lwfr
0,코스모화학,주당액면가액(원),"1,000","1,000","1,000"
1,코스모화학,(연결)당기순이익(백만원),"11,244","10,887","-23,870"
2,코스모화학,(별도)당기순이익(백만원),"3,618","4,719","-26,744"
3,코스모화학,(연결)주당순이익(원),334,398,-915
4,코스모화학,현금배당금총액(백만원),-,-,-
5,코스모화학,주식배당금총액(백만원),-,-,-
6,코스모화학,(연결)현금배당성향(%),-,-,-
7,코스모화학,현금배당수익률(%),-,-,-
8,코스모화학,현금배당수익률(%),-,-,-
9,코스모화학,주식배당수익률(%),-,-,-
10,코스모화학,주식배당수익률(%),-,-,-
11,코스모화학,주당 현금배당금(원),-,-,-
12,코스모화학,주당 현금배당금(원),-,-,-
13,코스모화학,주당 주식배당(주),-,-,-
14,코스모화학,주당 주식배당(주),-,-,-
