,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,동양생명,주당액면가액(원),"5,000","5,000","5,000",
1,동양생명,(연결)당기순이익(백만원),"128,582","115,226","54,766",
2,동양생명,(별도)당기순이익(백만원),-,"151,542","51,318",
3,동양생명,(연결)주당순이익(원),825,739,351,
4,동양생명,현금배당금총액(백만원),"34,289","35,847","15,586",
5,동양생명,주식배당금총액(백만원),-,-,-,
6,동양생명,(연결)현금배당성향(%),26.70,31.10,28.50,
7,동양생명,현금배당수익률(%),5.90,5.30,2.10,보통주
8,동양생명,현금배당수익률(%),-,-,-,종류주식
9,동양생명,주식배당수익률(%),-,-,-,보통주
10,동양생명,주식배당수익률(%),-,-,-,종류주식
11,동양생명,주당 현금배당금(원),220,230,100,보통주
12,동양생명,주당 현금배당금(원),-,-,-,종류주식
13,동양생명,주당 주식배당(주),-,-,-,보통주
14,동양생명,주당 주식배당(주),-,-,-,종류주식
