,corp_name,se,thstrm,frmtrm,lwfr
0,삼정펄프,주당액면가액(원),"5,000","5,000","5,000"
1,삼정펄프,(연결)당기순이익(백만원),-,-,-174
2,삼정펄프,(별도)당기순이익(백만원),"26,856","4,671",-
3,삼정펄프,(연결)주당순이익(원),"10,743","1,868",-70
4,삼정펄프,현금배당금총액(백만원),"2,500",-,-
5,삼정펄프,주식배당금총액(백만원),-,-,-
6,삼정펄프,(연결)현금배당성향(%),9.30,-,-
7,삼정펄프,현금배당수익률(%),3.30,-,-
8,삼정펄프,현금배당수익률(%),-,-,-
9,삼정펄프,주식배당수익률(%),-,-,-
10,삼정펄프,주식배당수익률(%),-,-,-
11,삼정펄프,주당 현금배당금(원),"1,000",-,-
12,삼정펄프,주당 현금배당금(원),-,-,-
13,삼정펄프,주당 주식배당(주),-,-,-
14,삼정펄프,주당 주식배당(주),-,-,-
