,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,경인양행,주당액면가액(원),500,500,500,
1,경인양행,(연결)당기순이익(백만원),"-7,581","16,373","13,802",
2,경인양행,(별도)당기순이익(백만원),"-10,222","4,798","7,420",
3,경인양행,(연결)주당순이익(원),-217,344,331,
4,경인양행,현금배당금총액(백만원),"2,058","2,034","2,008",
5,경인양행,주식배당금총액(백만원),-,-,-,
6,경인양행,(연결)현금배당성향(%),-,12.42,14.55,
7,경인양행,현금배당수익률(%),1.00,1.00,1.00,보통주
8,경인양행,현금배당수익률(%),-,-,-,
9,경인양행,주식배당수익률(%),-,-,-,
10,경인양행,주식배당수익률(%),-,-,-,
11,경인양행,주당 현금배당금(원),50,50,50,보통주
12,경인양행,주당 현금배당금(원),-,-,-,
13,경인양행,주당 주식배당(주),-,-,-,
14,경인양행,주당 주식배당(주),-,-,-,
