,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,NI스틸,주당액면가액(원),500,500,500,
1,NI스틸,(연결)당기순이익(백만원),-,-,-,
2,NI스틸,(별도)당기순이익(백만원),"12,134","6,417","10,204",
3,NI스틸,(연결)주당순이익(원),424,224,358,
4,NI스틸,현금배당금총액(백만원),"1,430","1,430","1,430",
5,NI스틸,주식배당금총액(백만원),-,-,-,
6,NI스틸,(연결)현금배당성향(%),11.78,22.28,14.01,
7,NI스틸,현금배당수익률(%),1.97,2.24,2.18,보통주
8,NI스틸,현금배당수익률(%),-,-,-,우선주
9,NI스틸,주식배당수익률(%),-,-,-,보통주
10,NI스틸,주식배당수익률(%),-,-,-,우선주
11,NI스틸,주당 현금배당금(원),50,50,50,보통주
12,NI스틸,주당 현금배당금(원),-,-,-,우선주
13,NI스틸,주당 주식배당(주),-,-,-,보통주
14,NI스틸,주당 주식배당(주),-,-,-,우선주
