,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,LIG넥스원,주당액면가액(원),"5,000","5,000","5,000",
1,LIG넥스원,(연결)당기순이익(백만원),"57,882","3,185",-,
2,LIG넥스원,(별도)당기순이익(백만원),"57,882","3,185","4,458",
3,LIG넥스원,(연결)주당순이익(원),"2,664",145,203,
4,LIG넥스원,현금배당금총액(백만원),"19,503","13,200","11,000",
5,LIG넥스원,주식배당금총액(백만원),-,-,-,
6,LIG넥스원,(연결)현금배당성향(%),33.70,414.40,246.80,
7,LIG넥스원,현금배당수익률(%),3.00,1.90,1.50,보통주
8,LIG넥스원,현금배당수익률(%),-,-,-,우선주
9,LIG넥스원,주식배당수익률(%),-,-,-,보통주
10,LIG넥스원,주식배당수익률(%),-,-,-,우선주
11,LIG넥스원,주당 현금배당금(원),900,600,500,보통주
12,LIG넥스원,주당 현금배당금(원),-,-,-,우선주
13,LIG넥스원,주당 주식배당(주),-,-,-,보통주
14,LIG넥스원,주당 주식배당(주),-,-,-,우선주
