,corp_name,se,thstrm,frmtrm,lwfr
0,씨아이에스,주당액면가액(원),100,100,100
1,씨아이에스,(연결)당기순이익(백만원),"-4,410","11,194","-8,379"
2,씨아이에스,(별도)당기순이익(백만원),-,-,"-8,341"
3,씨아이에스,(연결)주당순이익(원),-77,212,-157
4,씨아이에스,현금배당금총액(백만원),-,-,-
5,씨아이에스,주식배당금총액(백만원),-,-,-
6,씨아이에스,(연결)현금배당성향(%),-,-,-
7,씨아이에스,현금배당수익률(%),-,-,-
8,씨아이에스,현금배당수익률(%),-,-,-
9,씨아이에스,주식배당수익률(%),-,-,-
10,씨아이에스,주식배당수익률(%),-,-,-
11,씨아이에스,주당 현금배당금(원),-,-,-
12,씨아이에스,주당 현금배당금(원),-,-,-
13,씨아이에스,주당 주식배당(주),-,-,-
14,씨아이에스,주당 주식배당(주),-,-,-
15,씨아이에스,주당 주식배당(주),-,-,-
