,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,WISCOM,주당액면가액(원),500,500,500,
1,WISCOM,(연결)당기순이익(백만원),"-1,001","1,047","1,050",
2,WISCOM,(별도)당기순이익(백만원),-65,"1,376",897,
3,WISCOM,(연결)주당순이익(원),-65,68,69,
4,WISCOM,현금배당금총액(백만원),766,766,-,
5,WISCOM,주식배당금총액(백만원),-,-,150,
6,WISCOM,(연결)현금배당성향(%),-,73.10,-,
7,WISCOM,현금배당수익률(%),2.00,1.90,-,보통주
8,WISCOM,현금배당수익률(%),-,-,-,우선주
9,WISCOM,주식배당수익률(%),-,-,-,보통주
10,WISCOM,주식배당수익률(%),-,-,-,우선주
11,WISCOM,주당 현금배당금(원),50,50,-,보통주
12,WISCOM,주당 현금배당금(원),-,-,-,우선주
13,WISCOM,주당 주식배당(주),-,-,0,보통주
14,WISCOM,주당 주식배당(주),-,-,-,우선주
