,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,체시스,주당액면가액(원),500,500,500,
1,체시스,(연결)당기순이익(백만원),"-4,010","-3,698","-1,829",
2,체시스,(별도)당기순이익(백만원),"-4,325","-3,755","-4,904",
3,체시스,(연결)주당순이익(원),-167,-154,-76,
4,체시스,현금배당금총액(백만원),-,-,-,
5,체시스,주식배당금총액(백만원),-,-,-,
6,체시스,(연결)현금배당성향(%),-,-,-,
7,체시스,현금배당수익률(%),-,-,-,보통주
8,체시스,현금배당수익률(%),-,-,-,우선주
9,체시스,주식배당수익률(%),-,-,-,보통주
10,체시스,주식배당수익률(%),-,-,-,우선주
11,체시스,주당 현금배당금(원),-,-,-,보통주
12,체시스,주당 현금배당금(원),-,-,-,우선주
13,체시스,주당 주식배당(주),-,-,-,보통주
14,체시스,주당 주식배당(주),-,-,-,우선주
